,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
11990,11991,29,70,2017-07-19,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
11991,11992,13,1918,2017-12-29,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
11992,11993,45,1905,2017-03-15,True,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
11993,11994,0,1678,2017-01-17,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888
11994,11995,0,2019,2017-01-10,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
11995,11996,59,1349,2017-01-01,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
11996,11997,47,1002,2017-07-28,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41009
11997,11998,37,2914,2017-04-19,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336
11998,11999,22,1974,2017-11-28,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34244
11999,12000,14,2613,2017-08-27,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,41345
12000,12001,22,1407,2017-12-21,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
12001,12002,60,2185,2017-01-10,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
12002,12003,0,2159,2017-09-21,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
12003,12004,21,3283,2017-12-30,,Approved,Solex,Standard,medium,large,1071.23,380.74,40670
12004,12005,90,1993,2017-01-08,True,Approved,Solex,Standard,low,medium,945.04,507.58,39526
12005,12006,69,681,2017-03-08,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,41922
12006,12007,62,3082,2017-03-22,False,Approved,Solex,Standard,medium,medium,478.16,298.72,42145
12007,12008,94,321,2017-12-18,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,39427
12008,12009,13,1580,2017-07-26,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
12009,12010,67,610,2017-05-06,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668
12010,12011,55,313,2017-06-12,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
12011,12012,87,2424,2017-05-22,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,37874
12012,12013,98,1049,2017-09-29,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
12013,12014,80,3479,2017-05-29,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
12014,12015,20,905,2017-09-16,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
12015,12016,55,983,2017-06-21,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
12016,12017,64,1337,2017-03-28,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
12017,12018,55,3103,2017-05-27,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
12018,12019,89,3190,2017-05-17,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
12019,12020,35,1610,2017-07-10,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
12020,12021,45,89,2017-03-20,True,Approved,Solex,Standard,medium,medium,441.49,84.99,38991
12021,12022,0,968,2017-04-27,False,Approved,,,,,1148.41,,0
12022,12023,62,1889,2017-08-17,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
12023,12024,3,1346,2017-02-03,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
12024,12025,84,2279,2017-05-05,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
12025,12026,35,1117,2017-03-02,False,Cancelled,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
12026,12027,26,178,2017-09-20,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
12027,12028,60,2144,2017-02-18,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172
12028,12029,33,2118,2017-08-07,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
12029,12030,32,904,2017-08-31,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,37874
12030,12031,65,144,2017-03-18,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
12031,12032,84,2706,2017-04-27,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
12032,12033,52,1937,2017-11-26,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
12033,12034,87,2030,2017-03-08,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
12034,12035,0,1115,2017-09-15,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
12035,12036,80,2273,2017-03-08,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42218
12036,12037,38,1694,2017-04-08,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,36498
12037,12038,36,1015,2017-04-11,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052
12038,12039,76,1173,2017-09-13,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
12039,12040,73,3104,2017-10-23,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859
12040,12041,63,1577,2017-09-22,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
12041,12042,36,1769,2017-03-17,True,Approved,Solex,Standard,low,medium,945.04,507.58,39526
12042,12043,76,1445,2017-10-20,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
12043,12044,87,2060,2017-12-25,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667
12044,12045,35,1079,2017-12-13,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
12045,12046,52,2624,2017-03-28,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707
12046,12047,33,1060,2017-05-15,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336
12047,12048,43,1029,2017-11-30,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
12048,12049,61,789,2017-03-04,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047
12049,12050,42,3454,2017-06-05,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
12050,12051,30,1974,2017-10-18,True,Approved,Solex,Standard,high,medium,748.17,448.9,39031
12051,12052,10,2424,2017-09-02,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
12052,12053,35,906,2017-12-01,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549
12053,12054,76,1790,2017-11-28,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
12054,12055,51,2592,2017-11-06,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
12055,12056,28,3267,2017-01-13,False,Approved,Solex,Road,medium,small,1703.52,1516.13,38693
12056,12057,0,777,2017-08-02,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
12057,12058,58,2470,2017-03-22,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
12058,12059,95,3333,2017-04-23,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37539
12059,12060,59,1684,2017-09-18,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
12060,12061,9,355,2017-03-25,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,35378
12061,12062,0,3386,2017-12-23,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499
12062,12063,13,1792,2017-02-28,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
12063,12064,53,1063,2017-08-29,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915
12064,12065,88,3087,2017-02-11,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
12065,12066,0,1760,2017-11-06,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
12066,12067,34,1007,2017-11-09,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
12067,12068,16,2569,2017-10-16,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
12068,12069,91,707,2017-10-18,False,Approved,Solex,Standard,medium,medium,100.35,75.26,41434
12069,12070,58,3123,2017-04-06,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
12070,12071,41,1216,2017-12-23,False,Approved,Solex,Road,medium,medium,416.98,312.74,41848
12071,12072,0,2638,2017-08-03,False,Approved,,,,,750.25,,0
12072,12073,2,1207,2017-02-23,,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
12073,12074,89,903,2017-01-10,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
12074,12075,0,803,2017-09-28,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560
12075,12076,33,1170,2017-03-22,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36361
12076,12077,46,1076,2017-08-27,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
12077,12078,13,1438,2017-12-24,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838
12078,12079,32,2154,2017-10-29,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667
12079,12080,0,2698,2017-09-17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
12080,12081,50,3329,2017-06-09,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
12081,12082,14,167,2017-01-26,False,Approved,Solex,Standard,high,large,1842.92,1105.75,41922
12082,12083,13,34,2017-07-23,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
12083,12084,53,2480,2017-08-06,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38216
12084,12085,0,2521,2017-01-14,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052
12085,12086,34,265,2017-01-20,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
12086,12087,95,2852,2017-09-18,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42218
12087,12088,26,2914,2017-08-07,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33455
12088,12089,0,1405,2017-07-12,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
12089,12090,81,180,2017-06-17,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
12090,12091,0,2912,2017-06-19,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
12091,12092,73,1882,2017-06-20,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
12092,12093,87,1478,2017-04-13,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
12093,12094,17,2283,2017-10-13,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
12094,12095,63,753,2017-11-03,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,42105
12095,12096,31,796,2017-02-05,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
12096,12097,9,2055,2017-02-21,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
12097,12098,99,646,2017-09-03,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
12098,12099,52,2933,2017-06-26,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259
12099,12100,42,2101,2017-05-08,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,35455
12100,12101,67,722,2017-07-07,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37659
12101,12102,64,421,2017-02-12,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40487
12102,12103,49,39,2017-02-09,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
12103,12104,56,323,2017-05-30,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,33259
12104,12105,45,2212,2017-05-15,False,Approved,Solex,Standard,medium,medium,441.49,84.99,38991
12105,12106,16,3263,2017-02-14,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
12106,12107,93,304,2017-03-22,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37874
12107,12108,59,819,2017-07-26,True,Approved,Solex,Standard,medium,large,1061.56,733.58,40487
12108,12109,34,98,2017-08-30,,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
12109,12110,38,1775,2017-01-23,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
12110,12111,92,923,2017-03-18,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
12111,12112,32,1524,2017-06-20,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,40618
12112,12113,48,1868,2017-07-09,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688
12113,12114,6,2539,2017-07-14,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838
12114,12115,20,415,2017-04-26,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115
12115,12116,42,3133,2017-12-19,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
12116,12117,19,2501,2017-11-12,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,34165
12117,12118,64,2799,2017-05-15,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145
12118,12119,18,475,2017-01-30,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
12119,12120,65,1145,2017-10-26,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879
12120,12121,47,54,2017-10-12,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37668
12121,12122,40,1356,2017-06-29,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
12122,12123,83,426,2017-02-16,True,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
12123,12124,45,117,2017-05-18,False,Approved,Solex,Standard,medium,medium,441.49,84.99,42172
12124,12125,56,2093,2017-01-15,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
12125,12126,88,2432,2017-02-01,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482
12126,12127,59,581,2017-08-18,False,Approved,Solex,Standard,medium,large,1061.56,733.58,40779
12127,12128,19,56,2017-09-11,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,40670
12128,12129,27,1172,2017-03-27,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
12129,12130,46,1992,2017-03-21,False,Approved,Solex,Standard,low,medium,1289.85,74.51,35470
12130,12131,22,280,2017-11-07,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455
12131,12132,89,2182,2017-12-13,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
12132,12133,48,2414,2017-05-06,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37823
12133,12134,83,1536,2017-11-09,True,Approved,Solex,Touring,medium,large,2083.94,675.03,38482
12134,12135,51,1296,2017-01-09,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823
12135,12136,26,2462,2017-11-12,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
12136,12137,28,3060,2017-05-16,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698
12137,12138,24,921,2017-04-23,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670
12138,12139,0,2762,2017-02-19,True,Approved,,,,,1997.68,,0
12139,12140,8,2076,2017-02-28,False,Approved,Solex,Road,medium,small,1703.52,1516.13,42458
12140,12141,82,1038,2017-12-18,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,34079
12141,12142,86,2326,2017-09-09,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
12142,12143,13,2052,2017-01-05,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838
12143,12144,7,821,2017-07-06,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838
12144,12145,16,2655,2017-07-26,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
12145,12146,35,2198,2017-12-05,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,38750
12146,12147,9,2350,2017-07-03,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701
12147,12148,5,3227,2017-09-25,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12148,12149,52,2563,2017-09-14,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707
12149,12150,75,2572,2017-07-16,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
12150,12151,10,2195,2017-07-16,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586
12151,12152,4,2799,2017-12-01,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
12152,12153,37,255,2017-01-29,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
12153,12154,69,2312,2017-11-19,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42696
12154,12155,6,1377,2017-03-02,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
12155,12156,25,209,2017-08-21,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42218
12156,12157,13,2496,2017-06-08,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693
12157,12158,37,1397,2017-02-19,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672
12158,12159,92,1427,2017-11-01,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
12159,12160,13,2318,2017-09-13,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693
12160,12161,88,2180,2017-06-03,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345
12161,12162,55,2364,2017-08-22,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40779
12162,12163,21,2954,2017-03-13,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
12163,12164,7,618,2017-02-16,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838
12164,12165,56,1831,2017-02-15,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
12165,12166,40,3113,2017-01-21,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,36498
12166,12167,25,640,2017-02-27,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,34170
12167,12168,65,2656,2017-08-14,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499
12168,12169,92,273,2017-05-29,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
12169,12170,41,197,2017-01-24,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
12170,12171,60,2537,2017-09-29,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42145
12171,12172,63,569,2017-05-17,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,38216
12172,12173,15,2375,2017-01-12,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
12173,12174,34,39,2017-05-29,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
12174,12175,1,2309,2017-04-06,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12175,12176,63,1006,2017-06-02,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145
12176,12177,27,1895,2017-07-07,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
12177,12178,82,2690,2017-01-31,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,34079
12178,12179,0,982,2017-06-05,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115
12179,12180,5,2722,2017-04-07,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12180,12181,49,2221,2017-02-03,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707
12181,12182,51,1777,2017-10-21,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
12182,12183,56,1731,2017-05-22,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33552
12183,12184,91,962,2017-04-02,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873
12184,12185,82,1091,2017-07-09,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
12185,12186,15,208,2017-02-01,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
